Time (s)	Channel 1 (V)	Channel 2 (V)
-0.8	-8.959208327486014	-0.01266091293502621
-0.79975	-8.959208327486014	-0.01266091293502621
-0.7995000000000001	-8.959208327486014	-0.01266091293502621
-0.79925	-8.959208327486014	-0.01266091293502621
-0.7989999999999999	-8.959208327486014	-0.0163746892110711
-0.7987500000000001	-8.959208327486014	-0.0163746892110711
-0.7985	-8.959208327486014	-0.0163746892110711
-0.7982499999999999	-8.959208327486014	-0.01637468921106941
-0.798	-8.959208327486014	-0.01266091293502621
-0.79775	-8.959208327486014	-0.0163746892110711
-0.7975000000000001	-8.959208327486014	-0.0163746892110711
-0.79725	-8.959208327486014	-0.0163746892110711
-0.7969999999999999	-8.959208327486014	-0.01637468921106941
-0.7967500000000001	-8.959208327486014	-0.01266091293502621
-0.7965	-8.959208327486014	-0.0163746892110711
-0.7962499999999999	-8.959208327486014	-0.0163746892110711
-0.796	-8.959208327486014	-0.0163746892110711
-0.79575	-8.959208327486014	-0.01637468921106941
-0.7955000000000001	-8.959208327486014	-0.01266091293502621
-0.79525	-8.959208327486014	-0.0163746892110711
-0.7949999999999999	-8.959208327486014	-0.0163746892110711
-0.7947500000000001	-8.959208327486014	-0.0163746892110711
-0.7945	-8.959208327486014	-0.01637468921106941
-0.7942499999999999	-8.959208327486014	-0.0126609129350279
-0.794	-8.959208327486014	-0.0163746892110711
-0.79375	-8.959208327486014	-0.0163746892110711
-0.7935000000000001	-8.959208327486014	-0.0163746892110711
-0.79325	-8.959208327486014	-0.0163746892110711
-0.7929999999999999	-8.959208327486014	-0.0126609129350279
-0.7927500000000001	-8.959208327486014	-0.0163746892110711
-0.7925	-8.959208327486014	-0.01266091293502621
-0.7922499999999999	-8.959208327486014	-0.01266091293502621
-0.792	-8.959208327486014	-0.01266091293502621
-0.79175	-8.959208327486014	-0.01266091293502621
-0.7915000000000001	-8.959208327486014	-0.01266091293502621
-0.79125	-8.955506961826142	-0.01266091293502621
-0.7909999999999999	-8.955506961826142	-0.01637468921106941
-0.7907500000000001	-8.955506961826142	-0.01266091293502621
-0.7905	-8.955506961826142	-0.0126609129350279
-0.7902499999999999	-8.95550696182614	-0.01637468921106941
-0.79	-8.95180559616627	-0.01266091293502621
-0.78975	-8.951805596166272	-0.01637468921106941
-0.7895000000000001	-8.955506961826142	-0.01266091293502621
-0.78925	-8.95180559616627	-0.01266091293502621
-0.7889999999999999	-8.95180559616627	-0.0163746892110711
-0.7887500000000001	-8.95180559616627	-0.0163746892110711
-0.7885	-8.951805596166269	-0.0126609129350279
-0.7882499999999999	-8.948104230506399	-0.01637468921106941
-0.788	-8.948104230506399	-0.01266091293502621
-0.78775	-8.948104230506397	-0.0126609129350279
-0.7875000000000001	-8.944402864846527	-0.0163746892110711
-0.78725	-8.948104230506399	-0.0163746892110711
-0.7869999999999999	-8.944402864846527	-0.0126609129350279
-0.7867500000000001	-8.944402864846527	-0.0163746892110711
-0.7865	-8.944402864846527	-0.01637468921106941
-0.7862499999999999	-8.944402864846525	-0.0126609129350279
-0.786	-8.940701499186655	-0.0163746892110711
-0.7857499999999999	-8.940701499186655	-0.01637468921106941
-0.7855000000000001	-8.940701499186655	-0.01266091293502621
-0.78525	-8.940701499186655	-0.01266091293502621
-0.7849999999999999	-8.937000133526782	-0.01637468921106941
-0.7847500000000001	-8.937000133526782	-0.01266091293502621
-0.7845	-8.937000133526782	-0.0163746892110711
-0.7842499999999999	-8.937000133526782	-0.0163746892110711
-0.784	-8.937000133526782	-0.0163746892110711
-0.7837499999999999	-8.93329876786691	-0.01637468921107279
-0.7835000000000001	-8.93329876786691	-0.02008846548711598
-0.78325	-8.929597402207039	-0.0163746892110711
-0.7829999999999999	-8.929597402207039	-0.0126609129350279
-0.7827500000000001	-8.929597402207039	-0.0163746892110711
-0.7825	-8.929597402207037	-0.01637468921106941
-0.7822499999999999	-8.925896036547167	-0.0126609129350279
-0.782	-8.925896036547167	-0.0163746892110711
-0.7817499999999999	-8.922194670887295	-0.01637468921106941
-0.7815000000000001	-8.922194670887295	-0.01266091293502621
-0.78125	-8.918493305227424	-0.0163746892110711
-0.7809999999999999	-8.918493305227424	-0.01266091293502621
-0.7807500000000001	-8.918493305227424	-0.01266091293502621
-0.7805	-8.918493305227422	-0.01637468921106941
-0.7802499999999999	-8.91479193956755	-0.01266091293502621
-0.78	-8.91479193956755	-0.01266091293502621
-0.7797499999999999	-8.914791939567548	-0.01637468921106941
-0.7795000000000001	-8.911090573907678	-0.01266091293502621
-0.77925	-8.911090573907678	-0.0163746892110711
-0.7789999999999999	-8.911090573907677	-0.01637468921106941
-0.7787500000000001	-8.907389208247807	-0.01266091293502621
-0.7785	-8.903687842587935	-0.01637468921106941
-0.7782499999999999	-8.903687842587933	-0.0126609129350279
-0.778	-8.899986476928063	-0.0163746892110711
-0.7777499999999999	-8.899986476928063	-0.01637468921106941
-0.7775000000000001	-8.899986476928063	-0.01266091293502621
-0.77725	-8.899986476928063	-0.0163746892110711
-0.7769999999999999	-8.89628511126819	-0.0163746892110711
-0.7767500000000001	-8.89258374560832	-0.0163746892110711
-0.7765	-8.89258374560832	-0.01266091293502621
-0.7762499999999999	-8.892583745608318	-0.0126609129350279
-0.776	-8.888882379948447	-0.0163746892110711
-0.7757499999999999	-8.885181014288575	-0.0126609129350279
-0.7755000000000001	-8.885181014288575	-0.0163746892110711
-0.77525	-8.881479648628703	-0.01266091293502621
-0.7749999999999999	-8.881479648628703	-0.01637468921106941
-0.77475	-8.881479648628703	-0.01266091293502621
-0.7745	-8.877778282968832	-0.0126609129350279
-0.7742499999999999	-8.87777828296883	-0.01637468921106941
-0.774	-8.87407691730896	-0.01266091293502621
-0.7737499999999999	-8.874076917308958	-0.0126609129350279
-0.7735000000000001	-8.870375551649088	-0.0163746892110711
-0.77325	-8.870375551649088	-0.01266091293502621
-0.7729999999999999	-8.866674185989215	-0.01637468921106941
-0.77275	-8.866674185989215	-0.01266091293502621
-0.7725	-8.862972820329341	-0.01266091293502621
-0.7722499999999999	-8.859271454669472	-0.0126609129350279
-0.772	-8.859271454669472	-0.0163746892110711
-0.7717499999999999	-8.855570089009598	-0.01266091293502621
-0.7715000000000001	-8.851868723349728	-0.01266091293502621
-0.77125	-8.848167357689857	-0.0163746892110711
-0.7709999999999999	-8.848167357689855	-0.01266091293502621
-0.77075	-8.844465992029983	-0.01266091293502621
-0.7705	-8.844465992029981	-0.01266091293502621
-0.7702499999999999	-8.840764626370111	-0.01266091293502621
-0.77	-8.840764626370111	-0.01266091293502621
-0.7697499999999999	-8.83706326071024	-0.01266091293502621
-0.7695000000000001	-8.83706326071024	-0.01266091293502621
-0.76925	-8.833361895050368	-0.01266091293502621
-0.7689999999999999	-8.829660529390496	-0.01266091293502621
-0.76875	-8.829660529390496	-0.01266091293502621
-0.7685	-8.825959163730623	-0.0126609129350279
-0.7682500000000001	-8.822257798070751	-0.0163746892110711
-0.768	-8.822257798070751	-0.01266091293502621
-0.7677499999999999	-8.818556432410878	-0.0126609129350279
-0.7675000000000001	-8.814855066751008	-0.0163746892110711
-0.76725	-8.814855066751008	-0.01266091293502621
-0.7669999999999999	-8.811153701091134	-0.0126609129350279
-0.76675	-8.807452335431265	-0.0163746892110711
-0.7665	-8.803750969771393	-0.01266091293502621
-0.7662500000000001	-8.803750969771393	-0.01266091293502621
-0.766	-8.800049604111521	-0.0163746892110711
-0.7657499999999999	-8.796348238451648	-0.01266091293502621
-0.7655000000000001	-8.796348238451648	-0.01266091293502621
-0.76525	-8.792646872791776	-0.0163746892110711
-0.7649999999999999	-8.792646872791773	-0.01637468921106941
-0.76475	-8.785244141472033	-0.01266091293502621
-0.7645	-8.785244141472031	-0.0163746892110711
-0.7642500000000001	-8.781542775812161	-0.0163746892110711
-0.764	-8.781542775812161	-0.01266091293502621
-0.7637499999999999	-8.777841410152288	-0.0163746892110711
-0.7635000000000001	-8.774140044492416	-0.0163746892110711
-0.76325	-8.770438678832543	-0.0163746892110711
-0.7629999999999999	-8.766737313172671	-0.0163746892110711
-0.76275	-8.763035947512801	-0.0163746892110711
-0.7625	-8.763035947512799	-0.01266091293502621
-0.7622500000000001	-8.759334581852929	-0.01266091293502621
-0.762	-8.755633216193058	-0.0163746892110711
-0.7617499999999999	-8.751931850533182	-0.0163746892110711
-0.7615000000000001	-8.748230484873313	-0.0163746892110711
-0.76125	-8.744529119213441	-0.01266091293502621
-0.7609999999999999	-8.744529119213439	-0.01266091293502621
-0.76075	-8.740827753553569	-0.01266091293502621
-0.7605	-8.737126387893698	-0.01266091293502621
-0.7602500000000001	-8.737126387893698	-0.01266091293502621
-0.76	-8.729723656573952	-0.01266091293502621
-0.7597499999999999	-8.726022290914079	-0.0126609129350279
-0.7595000000000001	-8.722320925254209	-0.0163746892110711
-0.75925	-8.722320925254207	-0.01266091293502621
-0.7589999999999999	-8.718619559594336	-0.01266091293502621
-0.75875	-8.714918193934466	-0.01266091293502621
-0.7585	-8.711216828274592	-0.01266091293502621
-0.7582500000000001	-8.707515462614722	-0.01266091293502621
-0.758	-8.703814096954849	-0.01266091293502621
-0.7577499999999999	-8.700112731294976	-0.01637468921106941
-0.7575000000000001	-8.696411365635106	-0.01266091293502621
-0.75725	-8.692709999975232	-0.01266091293502621
-0.7569999999999999	-8.689008634315361	-0.01266091293502621
-0.75675	-8.685307268655491	-0.01266091293502621
-0.7565	-8.681605902995617	-0.01266091293502621
-0.7562500000000001	-8.681605902995617	-0.01266091293502621
-0.756	-8.677904537335746	-0.0163746892110711
-0.7557499999999999	-8.670501806016002	-0.0126609129350279
-0.7555000000000001	-8.670501806016002	-0.0163746892110711
-0.75525	-8.666800440356129	-0.01266091293502621
